src_text,label,language
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Uhlaziyo lwemigaqo yokuhanjiswa Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa..,1,xho
go tšweletšwa ga lenaneo le le lebelelwa go kaonafatša tlhabollo ya dipalangwa. Dipalangwa di tla hlabollwa go fihlelela ditlhoko tša setšhaba. Se se tla thuša go hlaola diphapano setšhabeng.,1,nso
"""sonke siyazi ukuba urhulumente akadali misebenzi.
",0,xho
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Amaqela oluntu Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana..,1,xho
"kha zwoṱhe zwi ṱoḓeaho kha maga a ṱhaḓulo e ra a ḓivhadza, khamusi maga mavhili e a vha na mvelelo khulwane vhukuma o vha ḽa mundende wa matshilisano wa covid19 na ḽa tshikimu tsha ṱhaḓulo ya tshifhinganyana ya mutholi/mutholiwa tsha uif tsha covid19, tshi ḓivheaho sa covid ters.
",0,ven
"re fane ka tšhireletšo ya meputso go bašomedi le kimollo go bengdikgwebo ka sekimo sa nakwana sa kimollo ya bengmešomo seo se sepedišwago ke uif.
",0,nso
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana..,1,xho
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Swi laveka leswaku ku.,1,tso
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Izikolo ezintsha UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu..,1,xho
"hezwi zwi ḓo ri konisa uri ri vhe na kushumele kwa ndangulo ya tshiwo kwo konanywaho na kwo ṱanganelaho na u dzudzanya sisiṱeme dza shishi dza u fhindula nga u ṱavhanya na nga vhukoni.
",0,ven
vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa.,1,tso
"kwaye kwafuneka ukuba sithathele ingqalelo umonakalo onokwenziwa sesi sifo ngoku nakwixa elizayo kuqoqosho lwethu olutsala nzima kunye neziphumo zolu phazamiseko lungaka kubomi bezigidi zabantu.
",0,xho
"owona mba wethu ubaluleke kakhulu kukusindisa ubomi.
",0,xho
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo..,1,tso
"se ke polelo yeo e dirilwego ke mochini, e latela melao ya setšhaba. mo godimo ga go se kgonege ka fao mo godimo ga go ya ka go sa lebelelwa go se kgonege ka lebaka la mo godimo ga go sa lebelelwa ka fao ka lebaka la",1,nso
"re tšwela pele go ba le tšwelopele mo maitekelong a rena a go lwantšha covid19, efela tlhotlo ye kgolo e sa etla.
",0,nso
"ku sukela loko ndzawulo ya dyondzo ya le hansi yi pfulele swikombelo swa ntlawa wa vumbirhi wa vapfuneti va le swikolweni ku nga ri khale, ku tlula 940 000 wa vantshwa va endlile swikombelo hi ku tirhisa ndlela ya magangiselo ya mahala lama vuriwaka sayouth.
",0,tso
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda.. Nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala..,1,ven
"dipeakanyo di a dirwa go kgonthiša gore mošomo wa palamente o ka tšwelapele le ge e le gore meago e ka se šomišwe.
",0,nso
"go boela mošomong ka morago ga go kaonafala bolwetšing bja covid19 allison cooper naa o ka boela mošo mong neng ge o fe tetšwe ke coronavirus (covid19)?
",0,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Abasebenzi boluntu bafumana.,1,xho
lenaneo le le hlophilwego le lebane le ditlhoko tša tlhokomelo ya bana.,1,nso
"ngaxeshanye, kubekho amaphulo abalulekileyo ecandelo labucala kunye namanyathelo angabom karhulumente ukuququzelela ukuthatha inxaxheba okukhulu kwabantu abamnyama nokunentsingiselo kuqoqosho.
",0,xho
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Hu khou.,1,ven
"dhet yi hlamuserile leswaku leswi swi tala ku endleka loko mukomberi a nga fikeleli swilaveko leswi faneleke kumbe ndhawu yo dyondza yi fikelerile eka nhlayo ya swichudeni leswi yi nga swi tsarisaka.
",0,tso
uMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Kusungulwa inkqubo entsha.,1,xho
ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Komiti ya.,1,tso
"cpap i bommba okisidzheni yo ḓalaho u ya ngauralo.
",0,ven
"e tla ba mohola kudu go batho bao ba sa kgonego go lefela baemedi ba molao.
",0,nso
"ka ha ri na swotala hi mayelana na rhavi ra vutshunguri leri tirhanaka na ku tumbuluka na ku hangalaka ka xitsongwatsongwana lexi nga tiveriweki.
",0,tso
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Khomphani.,1,ven
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. IKomiti yendalo iya kubamba intlanganiso noluntu. Izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana..,1,xho
"vho amba uri arali hu tshi nga wanala ho vha na vhu khakhi – hu nga vha vhuaḓa ha zwa u renga tshumelo na thundu na u tholiwa ha vhathu, tshanḓanguvhoni, vhuaḓa vhu elanaho na zwa dzinnḓu dza rdp, vhufhura ha masheleni a magavhelo a zwa matshilisano, mupfuluwo u siho mulayoni, u rwa, vhuvhava kana vhufhura – vha psc vha nga theme ndela vhukando ha vhululamisi kha muhasho wo teaho kana vha fhirisela mulandu uyo kha vha dzihawks, saps kana vha tshigwada tshi lwaho na zwiito zwa vhuaḓa uri vha ite dziṅwe ṱhoḓisiso.
",0,ven
"diphatlalatšo tše dingwe di lahlegetšwe ke 60% ya letseno la tšona ka matšatši a mathomo a go dula ka gae.
",0,nso
mmušo o šomiša mekgwa ye mefsa go kaonafatša tlhabollo ya dikgwebo. Go kgothaletšwa setšhaba go tsenya letsogo le go tšea karolo.,1,nso
"""mošomo wo o tla dirwa motheong wa leano la mpshafatšo le tsošološo ya ikonomi, leo le tšwelago pele go ba lenaneo la rena la go aga ikonomi leswa,"" a realo.
",0,nso
"iindawo zokuhlalisa abahambi nezothutho lwasemoyeni lweli lizwe, ngaphandle kwabo bahambela iingxaki zoshishino, oluya kuvulwa ngokwamabakala ngemihla eya kubhengezwa.
",0,xho
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. UMasipala ubhengeze izicwangciso zokuphucula iinkonzo. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. IKomiti yendalo iya kubamba intlanganiso noluntu. Amaqela. Kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo..,1,xho
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Komiti. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho..,1,ven
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane.,1,xho
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Hu. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo..,1,ven
komiti ya mbangu yi ta khoma nhlangano ni vaaki. Swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndlela Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki..,1,tso
"ba thuba dihlwadieme le maswao a semorafe, ba nyaka gore go tlošwe bokoloniale ka gare ga mananeothuto, ebile ba ipiletša go dihlongwa gore di fediše semorafe le go fediša go se akaretše ba bangwe setšhabeng.
",0,nso
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Tlhahlobo ya mešomo e tla dirwa.,1,nso
"kukwasisikhumbuzo sokuba kubaluleke kangakanani na ukuba sisebenzele ukomeleza nokukhusela le ntando yesininzi.
",0,xho
"le mithetho iyilwayo, nje yakuba igqitywe, iya kunceda ukubuyisela ukuzithemba kwamanina elizwe lethu ukuba umthetho ukhona ngokwenene ukubakhusela.
",0,xho
"""i xikongomelo xa hina ku herisa xiyimo xa mhangu xa rixaka hi ku hatlisa xikan’wekan’we loko hi hetisisile magoza man'wana lama nga ehansi ka nawu wa rihanyo wa rixaka na milawu yin'wana ku lawula ntungu lowu,"" ku vula presidente.
",0,tso
"go tloga mola se se rerwago ka 2014, re bušitše gape le lenaneo la lerothi le letalalerata, lerothi le leta lamorogo, go hloka lerothi la mathomo go kgonthiša go lekola gabotse ga meetse le boleng bja go šogana le meetse a ditšhila.
",0,nso
masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Swi laveka leswaku ku vekiwa swiboho leswi nga Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo..,1,tso
"ngokwezi zicwangciso, iinkampani kuza kufuneka ukuba ziseke imimiselo nezibonelelo zococeko nezokukuthaza ukungasondelelani phakathi kwabasebenzi; kuza kufuneka ukuba zihlole abasebenzi zijonga iimpawu zecovid19 xa befika emsebenzini yonke imihla, zibabeke bodwa abo bafumaneke benale ntsholongwane zize zenze amalungiselelo okuba bavavanywe.
",0,xho
"e be e le nakwana ya ma nyami a magolo ge re be re gopola bophelo le seabe sa modudi yo a rategago yoo e bego e le, ka ditsela tše ntši, motho wa maitshwaro a mabotse wa setšhaba sa rena.
",0,nso
"abathathinxaxheba banikwe amathuba amaninzi afana nawokufumana imali yokuziphilisa, awokufunda izakhono ezitsha nawokuphucula ezo zakhono sele zikho kwaye basebenzisa amava abo njengesiseko sokufu mana eminye imisebenzi okanye awokuzisebenzela.
",0,xho
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Masipala wu tivisile leswaku ku ta endliwa ntirho wo. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga..,1,tso
"phepha ra swibumabumelo swa mfumo hi mayelana na pholisi ya swiporo ya rixaka, leri ri nga pasisiwa hi khabinete hi nyenyankulu, ri andlala makungu yo pfuxeta switirhisiwakulu swa swiporo na ku endla leswaku mavandla ya vunharhu va nghena eka netiweke yo fambisa nhundzu hi swiporo.
",0,tso
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu khou lavhelelwa uri vhathu vha kone u wana maṅwalo o teaho. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza.,1,ven
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. IKomiti yendalo iya kubamba intlanganiso.,1,xho
vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Vahlayi va kombiwa ku.,1,tso
setšhaba se hwetša melemo ya leago la maphelo. Dipalangwa di tla hlabollwa go fihlelela ditlhoko tša setšhaba. Lenaneo le tšewe ka botebo ke makala a mmušo.,1,nso
uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Abasebenzi boluntu bafumana.,1,xho
"nyanganyelo ya thihi tsha ṱhanu ya tshivhalo tsha vhathu kha ḽifhasi vho khethelwa na u valelwa thungo kana vha kha nyiledza u bva mahayani ya lushaka, ngeno tshivhalo itshi tshi tshi khou engedzea nga u ṱavhanya zwi tshi fhindula u gonya ha u kavhiwa.
",0,ven
amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. IKomiti yendalo iya kubamba intlanganiso noluntu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Uhlaziyo lwemigaqo.,1,xho
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Komiti ya mbangu yi ta khoma nhlangano ni vaaki. Vahlayi va kombiwa ku tsarisa eka ntirho wa ndzhawu ya vutshamo.. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa..,1,tso
"kufuneka sithethe ngokunyanise kileyo kungekuphela nje ngeembono zethu komnye nomnye, kodwa nangeemeko ezibonakalayo ezisahlulahlulayo.
",0,xho
"ku nga ha va ku ri leswaku swilo swi nyanyile, kambe ha tiyisisa leswaku hi ta antswa.
",0,tso
"""se ke semaka go nna.
",0,nso
"ri andlale ma fambiselo ya mfumo, ri nyika valungu matimba yo hlawula ku tirha tanihi vayimeri va vaaki.
",0,tso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ku ta va.,1,tso
"va fanele ku herisa ntolovelo wa leswaku i van'wamapurasi va valungu ntsena lava nga humelela eafrikadzonga, naswona van'wamapurasi va vantima hi lava 'va ha sungulaka.’eka ku tirha misava leyi; eka ku yi cinca yi va leyi vuye risaka, hakunene va ta cinca matlhari ya va swikomu.
",0,tso
vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Ndlela yo lulamisa swiphiqo.,1,tso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. IKomiti yendalo iya kubamba intlanganiso noluntu. Amaqela oluntu aya kuxhaswa ngurhulumente wengingqi. Uhlaziyo lwemigaqo yokuhanjiswa kwamanzi nombane luya kuqalwa. UMasipala ubhengeze izicwangciso zokuphucula.,1,xho
ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Ndzi tshembha leswaku ntirho lowu wu ta pfuna swirho swa muganga. Komiti ya.,1,tso
"kha ṅwaha wo fhelaho, ro vha ri tshi khou shuma ri sa neti u itela u tsireledza vhashumi vhe mishumo yavho ya vha i khomboni ya u fhela, nga maanḓesa kha sekhithara dzo kwameaho nga nḓila i si yavhuḓi dzi fanaho na mavhengeleni, zwiḽiwani na zwinwiwani khathihi na kha nḓowetshumo ya zwa tsimbi.
",0,ven
"venthiḽeitha ya cpap i nga bommba okisidzheni nga vhunzhi, i tshi khou thusa muthu u fema.
",0,ven
"miḽioni dza maafrika tshipembe vho dzulela u tevhedza maitele a lutendo lwavho.
",0,ven
"dibidio tša go lemoša batho ka bomphenyašilo ba inthaneteng, go romela dingwalwa tša go bolela ka thobalano le go ruta bana ditiro tša thobalano intha neteng, di hwetšagala go www.
",0,nso
"le fa tota go na le batho ba le bantsi ka fa nageng ba ba tsereng dikgato go thibela go anama ga mogare ono, go santse go na le ba bangwe ba le bantsi ba ba sa direng jalo.
",0,tso
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Izikolo ezintsha ziya kwakhiwa ukwenzela.,1,xho
bafsa go ralala le lefase ba ipiletša go dihlongwa go emiša semorafe le go hlokiša dihlopha tše dingwe setšhabeng menyetla.,0,nso
"hi lavile ku va na ndzingano exikarhi ka ku ponisa vutomi na ku hlayisa tindlela to tihanyisa.
",0,tso
swi laveka leswaku ku vekiwa swiboho leswi nga ta pfuna hinkwavo. Ndlela yo lulamisa swiphiqo yi le ku lunghiseleriwa. Masipala wu tivisile leswaku ku ta endliwa ntirho wo antswisa switirhisiwa. Ndlela yo.,1,tso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Ntirho wo hlawuleka wa ta sunguriwa emasunguleni ya n'hweti leyi taka. Masipala wu tivisile leswaku ku.,1,tso
"""tshivhalo tsha zwibadela izwi zwo lugela u ṱanganedza vhalwadze vha tshitzhili tsha corona.""
",0,ven
"vhukati ha ṅwaha wa 2020 na 2021, ho vhigwa milandu i linganaho 337 hu tshi shumiswa yeneyo nomboro ya luṱingo.
",0,ven
abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. IKomiti yendalo iya kubamba.,1,xho
"mola 'republiki' ka kakaretšo e hlaloswago bjalo ka pušo yeo ka gare ga yona maatla a mantši a swerwego ke batho le baemedi ba bona bao ba kgethilwego, ka afrika borwa go be go se bjalo.
",0,nso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Komiti ya mutheo i khou ita mushumo wa u imisa u shandukela ha tshikalo. Khomphani dza.,1,ven
"ndi nga nṱhani ha zwenezwi hune vhunzhi ha ndaulo dzi tea u dzula dzo ralo na uri ndi zwa ndeme uri vhathu vha dzi tevhedzele.
",0,ven
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Nḓivhadzo.,1,ven
"nangona amaziko ertmc evulwa ukususela ngomvulo ukuya ngecawe ukusuka ngentsimbi yesi7 kusasa ukuya kweyesi9 ebusuku, uluntu luyakhuthazwa ukuba luzithathele icham lemigca emifutshane ngoolwezihlanu nangempelaveki.",0,xho
"kha maḓuvha, vhege na miṅwedzi zwine zwa vha phanḓa hashu, ri tea u livhisa nga u ṱavhanya ndingedzo dzashu kha u vusuludza hafhu.
",0,ven
go tšweletšwa ga lenaneo le le lebelelwa go kaonafatša tlhabollo ya setšhaba. Se se tla thuša go hlaola diphapano setšhabeng. Dipalangwa di tla hlabollwa go fihlelela ditlhoko tša setšhaba.,1,nso
"njengoko besitsho kwizithethe zethu zakudala zemveli zaseafrika ""kuthatha uluntu ukukhulisa umntwana"".
",0,xho
kusungulwa inkqubo entsha yempilo yabantu kule nyanga izayo. Uluntu luyakhuthazwa ukuba luthathe.,1,xho
"dwadze khathihi na maga ane ra fanela u a tevhedza u itela u langa u phaḓalala ha tshitzhili zwo swika hune zwa vha na masia ndoitwa a si avhuḓi kha mabindu.
",0,ven
"ukubuyela emsebenzini emva kokululama kwicovid19 allison cooper ungabuyela nini emsebenzini ukuba ngaba uvavanyolukuchaze njengonayo intsholongwane icorona (icovid19)?
",0,xho
"nga u angaredza u enge dzwa uhu ha themamvele dziso vhuimazwikepe hu ḓo ṱoḓa masheleni a linganaho r100 biḽioni kha vhubindudzi vhuswa kha miṅwaha ya fumi i tevhelaho na i fhiraho fumi.
",0,ven
vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Vhathu vha ṱuṱuwedzwa u ṱanganela kha nyendo dza mvelaphanda. Hu khou lavhelelwa uri vhathu.,1,ven
masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa.,1,ven
ndzi tshembha leswaku ntirho lowu wu ta pfuna.,1,tso
"ge ke etetše durban ka diphalane 2019, borakgwebo ba bantši ba gae le bašomiši ba boemakepe ba tšweleditše matshwenyego go nna ka ga go šoma ga boemakepe bja durban.
",0,nso
"khombetshedzo ya nyiledzo dza u tshimbila kha shango ḽoṱhe kha nḓivhadzo yo itwaho nga tshifhinga tshiṱuku zwo bveledza khaedu nnzhi.
",0,ven
"""loko swi fanerile, xiphemu xihi kumbe xihi xi nga tlheriseriwa eka tilevhele ta vule mukisi ta 4 kumbe 5 loko ku hangalaka ka ntluletavuvabyi swi nga lawuleki hambiloko ku ri na miphalalo ya hina naswona ku ri na nxungeto wo tala eka miako ya hina ya swa rihanyu,"" a vula.
",0,tso
"omnye wemicelimngeni othe wavela kweli lizwe lethu kukubekwa ibala kwabo bantu bathe bafunyaniswa benayo intsholongwane icorona.
",0,xho
bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Bafaladi ba kgopelwa go ngwadiša bakeng sa thuso ya matlo. Lenaneo la tlhokomelo ya maphelo le.,1,nso
ku ta va ni ku cinca eka mphakelo wa mati ni gezi. Vaendli va nawu va khensa nkarhi wa vun'we exikarhi ka vaaki. Ntirho wo hlawuleka.,1,tso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. IKomiti yendalo iya kubamba intlanganiso noluntu. Kusungulwa inkqubo entsha yempilo yabantu.,1,xho
mmušo o šomiša mekgwa ye mefsa go kaonafatša dirapa tša boithabiso. Phethagatšo ya mananeo a bjalo e oketša tshepetšo ya mmušo. Se se dira gore bafetolela ba hwetše ditirelo tše di tseneletšego.,1,nso
"go ya ka lekala la taolo ya sephethephethe ditseleng (rtmc), ke fela 42% ya dikarata tša lengwalo la bootledi tše 32 748 tše di tšweleditšwego sebakeng se tšeo di tšerwego ke beng ba tšona.
",0,nso
"/ndi nṋe atevhelaho?
",0,ven
"hi ku tirhisa nongoloko lowu, vakhume va migidi va vanhu lava nga tirhiki va kota havumbirhi bya ku hola na ku dyondza tanihileswi wu nyikaka vukorhokeri bya swa vanhu bya nkoka.
",0,tso
"kambe swotala tanihi ma tiko ya afrika ya yile eka mu ganga wa matiko mambe ku kuma nseketelo, hi sungurile hi tipfuna – hi humelerisa na ku nyika tikokulu mphalalo wa angulo wa covid19.
",0,tso
"hambileswi swi nga ha vaka swi nga ri xikalo xa ku tekiwa ka vulawuri bya mfumo, migingiriko ya vuge venga yo tano yi koxa tiko ra ka hina swinene, yi tsanisa mihlangano ya ka hina naswona yi tsonisa vanhu va afrikadzonga swidingo swa masungulo swo tala.
",0,tso
"kubekho ukuncipha okukhulu ekuswelekeni okunxulumene nehiv phakathi kwabantu abatsha.
",0,xho
"ndi ngazwo ro zwi ita tshipikwa tsha muvhuso u shandula khamphani idzi u itela u fhelisa vhuaṅa, u khwiṅisa ndaulo yadzo na u dzi konisa u ita mushumo une dza fanela u u ita kha u tshimbidza nyaluwo ya ikonomi na tsiko ya mishumo.
",0,ven
"ku humelerisa erivaleni ka muhlovo, vukulu na vuenti bya ku tekiwa ka vulawuri bya mfumo a swi endle kanga exihundleni, kambe swi haxiwile eka tiko hi nkwaro.
",0,tso
masipala u na zwiitiso zwa u khwinisa pfunzo na mutakalo. Masipala u ṱalutshedza maano a u fhaṱa zwivhalo zwa mushumo. Vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Komiti ya mutheo.,1,ven
lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Lenaneo la tlhokomelo ya maphelo le tla thomišwa kgweding ye e tlago. Lenaneo.,1,nso
"uthi le ofisi yasekwa nge njongo yokunceda abantu abangonwabanga ziinkonzo abazifumana kwigepf.
",0,xho
mogwera wa tikologo o boletše ka bohlokwa bja paballo ya tikologo. Go na le diphetogo go tšweletšong ya motlakase le meetse. Batho.,1,nso
izikolo ezintsha ziya kwakhiwa ukwenzela uncedo kubantwana. IKomiti yendalo iya kubamba intlanganiso noluntu. Kusungulwa inkqubo entsha yempilo yabantu.,1,xho
"sisebenzisene ukukhusela impilo, abantu, neendlela zokuziphilisa kwizwekazi.
",0,xho
"maga enea o thusa zwihulwane vhathu vhashu nga tshifhinga tsha musi vha tshi khou ṱoḓa thuso.
",0,ven
"leswi ntungukulu lowu wu nga kombiki ku va wu ta hela hi xihatla, mabindzu na vatirhi a va sirhelelekangi.
",0,tso
"a hi kanakani leswaku huvo yo tengisa yo hlawuleka yi tisile ku cinca lokukulu.
",0,tso
vhadzulapo vha khou humbelwa u dzhiela nṱha pfanelo dzavho. Komiti ya mutheo i khou ita mushumo wa u imisa.,1,ven
ku ta va ni ku cinca eka mphakelo wa mati ni.,1,tso
"ayipheleli nje eku banjweni kwabenzi bobubi baze basiwe ezinkundleni zamatyala; kukwafanele ukuba balahlekelwe ziinzuzo zabo zolwaphulomthetho.
",0,xho
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Izikolo ezintsha ziya kwakhiwa.,1,xho
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Nḓivhadzo ya nḓila dza u fhaṱa nḓila.,1,ven
abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Abasebenzi boluntu bafumana uqeqesho ukuze baphucule iinkonzo. Kusungulwa inkqubo entsha. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu..,1,xho
"vadyondzi va ka metiriki va tlhelerile endzhaku swinene eka tidyondzo ta vona.
",0,tso
"""bjalo ka moithuti wa ngwaga wa mathomo, ke be ke šetše ke lokišana le mathata a mohlagase mo setšhabeng sa gešo.
",0,nso
uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. Abahlali bayacelwa ukuba babhalisele uncedo lwezindlu. Kusungulwa inkqubo.,1,xho
"""gantši ngwana o jewa ke dihlong gomme ka morago ga fao ga a bolele ka seo, gomme se se dira gore go be boima go yena go tšwa ka tebetebeng ya go rutwa ditiro tše,"" poto o boletše bjalo.
",0,nso
nḓivhadzo ya nḓila dza u fhaṱa nḓila dzi khou itwa nga masipala. Nḓivhadzo ya nḓila.,1,ven
"vumbiwa ra hina ra sweswi ri simekiwe ehenhla ka vu tihlamuleri bya mfumo, laha vafambisi va nga ni vutihla muleri eka vanhu naswona laha palemente yi nga muyi meri wa vanhu.
",0,tso
"re ka letela gore dipoelo tša komišene ya zondo di maatlafatše ka mo go tseneletšego maitapišo a. di tla re fa monyetla wa go ikhutša matšatši a go thopša ga mmušo nako ye telele.
",0,nso
hu do fhaṱwa tshikolo tshiswa u thusa vhafunziwa vha eneo. Masipala u ṱalutshedza maano a u.,1,ven
"shedulu ya u vhona mbekanyamushumo i wanala kha ndaedzi ya tv na kha webusaithi ya woza matrics kha wozamatrics.co.za .
",0,ven
swi laveka leswaku ku vekiwa swiboho leswi nga ta.,1,tso
iKomiti yendalo iya kubamba intlanganiso noluntu. Uluntu luyakhuthazwa ukuba luthathe inxaxheba kuguquko. UMasipala ubhengeze.,1,xho
